# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass
MONOMER0-4242	36.72433676071204	48.3116577428656	5.9910794890261124e-05	7.670624472188453e-05	8.215833541304532e-06	4.022573404296532e-06	2.072218415090389e-06
MONOMER0-4243	35.283013721374274	46.48874791893796	5.805982008341067e-05	7.720407456290086e-05	7.893386052392642e-06	3.86469913789882e-06	1.990889889985342e-06
MONOMER0-4244	51.48231164241411	57.72481815754062	8.253259784208683e-05	8.967679979535763e-05	1.1517433399318326e-05	5.639077404007159e-06	2.9049563217970122e-06
MONOMER0-4245	41.29537363171689	66.6870770661113	6.795623699377992e-05	0.00011157251842203276	9.238449096979259e-06	4.523258589359802e-06	2.330145109365963e-06
MONOMER0-4246	34.38144471721161	44.38129827937793	5.5982414244352965e-05	6.996560964538497e-05	7.691690350916437e-06	1.4669502322335796e-05	7.556956653690088e-06
MONOMER0-4247	33.78441669335041	44.391602443702396	5.5812060144816706e-05	7.445502963535879e-05	7.558125437396063e-06	1.4414768873681526e-05	7.425731368235496e-06
MONOMER0-4248	49.72545154825014	57.4073999375526	7.950492889805077e-05	8.893653197572326e-05	1.1124395121103498e-05	2.1216316910646998e-05	1.092953146751213e-05
MONOMER0-4249	38.25772939125485	65.07150368690739	6.295854485568768e-05	0.00010949192033235582	8.558878500512082e-06	1.6323393469017187e-05	8.408954453667461e-06
MONOMER0-4250	31.75743883492843	52.79032248872444	5.1271782967419175e-05	8.407518487346648e-05	7.104657406503787e-06	4.052386677221508e-06	2.0875766464910304e-06
MONOMER0-4251	34.13234188399094	57.822965733060244	5.5532921522943785e-05	9.216313439754904e-05	7.635961981313918e-06	4.3554345875312235e-06	2.243691003466518e-06
MONOMER0-4252	33.61858374544894	58.858354700748585	5.385594574766116e-05	9.222308635252238e-05	7.521025900255344e-06	4.289876824930673e-06	2.2099190895052013e-06
MONOMER0-4253	20.941713214976104	35.739549005348294	3.49357600353978e-05	5.996630679324401e-05	4.685003053017563e-06	2.672253265500276e-06	1.3766044444684273e-06
MONOMER0-4254	29.815832354929377	43.46073851278016	4.9110467186826906e-05	7.106663380815101e-05	6.6702883463808025e-06	3.804629284918785e-06	1.959945058648257e-06
MONOMER0-4255	30.866583650573403	53.115604473938184	4.9898106306036865e-05	8.483592002561403e-05	6.905358561387567e-06	1.3598859137273458e-05	7.005417551455807e-06
MONOMER0-4256	33.06159319742413	56.593929122509536	5.391434665835667e-05	9.02023217991073e-05	7.396418023563956e-06	1.4565912244624359e-05	7.503592489738473e-06
MONOMER0-4257	34.09209093820045	57.42464963322777	5.471741749820681e-05	9.061299722713697e-05	7.626957187771982e-06	1.5019917578571814e-05	7.737472177937651e-06
MONOMER0-4258	20.460471294220895	35.33101141834141	3.415980608243823e-05	5.939048638542201e-05	4.577341380601677e-06	9.014248877107859e-06	4.643667285573733e-06
MONOMER0-4259	28.923202998066913	42.38785281158855	4.759244792828008e-05	6.956305535935512e-05	6.470592589916948e-06	1.2742665914119414e-05	6.564351799367765e-06
MONOMER0-4345	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4346	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4349	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4368	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4369	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4382	134.1197898506896	72.9226368608988	0.00021623448665713637	0.00010767224468235834	3.0004786068371903e-05	9.50909121757102e-06	4.8985840533768836e-06
MONOMER0-4390	10.35477046050213	31.80968577640991	1.6842237029327273e-05	5.091216855721914e-05	2.316531160691091e-06	2.9629574059111023e-07	1.5263599399079653e-07
MONOMER0-4391	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4392	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4393	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4394	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4397	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4403	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4405	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4406	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4407	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4408	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4409	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4410	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4411	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4412	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4413	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4414	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4415	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4416	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4417	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4418	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4419	86.79457549127739	71.22114440051065	0.000141255962941763	0.00010979907077460506	1.9417363182645508e-05	4.917147602479917e-06	2.5330560284352005e-06
MONOMER0-4420	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4421	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4422	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4423	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4424	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4425	9.602609077216826	23.132518202625345	1.5722612467640904e-05	3.754981725021132e-05	2.1482603826091182e-06	3.6542431779666476e-07	1.882474039755944e-07
MONOMER0-4426	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4427	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4428	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4429	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4430	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4431	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4432	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4433	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4434	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4435	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4436	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4440	21.11525005633235	42.15627766180544	3.39849415864e-05	6.65003619090458e-05	4.723826076865661e-06	3.959392620776311e-06	2.039670995831215e-06
MONOMER0-4441	35.16772571482786	45.78225673456168	5.7431004059502686e-05	7.313121484228238e-05	7.867594243618372e-06	1.1193014285195117e-05	5.766052720722779e-06
MONOMER0-4442	34.22056427224535	45.49696990966848	5.640118784016968e-05	7.536968875086797e-05	7.655698769516176e-06	1.0891556305137508e-05	5.610757412255791e-06
MONOMER0-4443	48.93406624684243	54.51085289659001	7.828657746974759e-05	8.432039722161902e-05	1.0947349312331897e-05	1.5574498816756154e-05	8.023163286321587e-06
MONOMER0-4444	30.93211892648332	51.94897869225708	4.999468464894256e-05	8.25374401387864e-05	6.9200198722634475e-06	1.0092974956184723e-05	5.19937027001492e-06
MONOMER0-4445	64.63090807746588	56.010924704375036	0.00010555042490488808	8.967403603370805e-05	1.4458989030834677e-05	1.1999475536144928e-05	6.181499174351208e-06
MONOMER0-4446	32.37808612326704	56.791692850232074	5.274196602016869e-05	9.035269340414175e-05	7.243506334997089e-06	1.056478585085019e-05	5.442422447340453e-06
MONOMER0-4447	39.079925522704904	63.63479713997429	6.436101470051963e-05	0.00010696359606322846	8.742817194852908e-06	1.2438170389152171e-05	6.407491707398833e-06
MONOMER0-4448	33.629200317833046	59.39178790113895	5.390904176562684e-05	9.382371977678213e-05	7.523401000779429e-06	1.0973017316114296e-05	5.652721843999332e-06
MONOMER0-4449	20.121948269114455	34.74015360759133	3.354223102128489e-05	5.839321532866282e-05	4.501608254574231e-06	6.5656775868637876e-06	3.382292039348056e-06
MONOMER0-4450	46.53711649529773	54.693622370161386	7.701479496862605e-05	9.607568102274571e-05	1.041111253033424e-05	8.640153875584336e-06	4.450953201022209e-06
MONOMER0-4451	29.784537659657737	42.410315413554756	4.9068867186930404e-05	6.93966522995565e-05	6.663287212262223e-06	9.71852569799502e-06	5.006473691046627e-06
MONOMER0-4478	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4479	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4480	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4481	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4482	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4483	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4484	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4485	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4486	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4487	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4488	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4489	3.1083075390472126	17.083999696502534	4.60125678379783e-06	2.3594601006088556e-05	6.953791297141643e-07	1.1518118068913756e-07	5.9335291045515387e-08
MONOMER0-4490	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4491	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4492	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4493	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4494	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4495	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4496	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4497	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4498	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4499	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4500	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4501	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4502	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4503	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4504	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4505	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4506	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4507	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4509	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4510	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4511	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4512	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4513	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4514	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4515	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4516	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4519	375.86368757486275	167.92136371906105	0.0006053263317271301	0.00022950817857729573	8.408684168912112e-05	0.00028461687071258923	0.00014661965400210517
MONOMER0-4521	74.26098125022236	47.861066760848	0.00012029456222841578	7.060057217822862e-05	1.661339357987998e-05	6.261051137629043e-05	3.225364502077116e-05
MONOMER0-4524	83.75819546732131	90.58418091422028	0.00013561369736472971	0.0001415453530782282	1.8738075412045026e-05	2.752464696891351e-05	1.4179251584799628e-05
MONOMER0-4532	8.589677541774885	28.133248243661626	1.4614224959954852e-05	4.761853849217984e-05	1.9216510652467958e-06	3.464328454268707e-07	1.7846399549078392e-07
MONOMER0-4534	252.32738226539058	170.07487587733348	0.0004084735326555457	0.0002625863090678015	5.644975385432588e-05	6.390315829933656e-05	3.291954878160372e-05
MONOMER0-4539	797.0453030680376	261.62799734717373	0.0012899359825938096	0.00032621356345924893	0.00017831204352453098	0.0005964630796032898	0.0003072664320196821
MONOMER0-4540	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4543	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4545	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4546	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4547	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4548	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4549	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4550	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4551	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-4552	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-5	12.801207291184877	18.829908153725302	2.0278853119920673e-05	2.8206869316319356e-05	2.863839010011019e-06	6.046342200730375e-06	3.114757741626039e-06
MONOMER0-541	135.5186205097188	50.49422263757913	0.00021966909425703469	6.946884673057763e-05	3.0317727318255876e-05	4.1848050001774805e-05	2.1557916073495852e-05
MONOMER0-561	63.873523795970165	83.6353226679166	0.00010582249052756887	0.00013748620044388437	1.4289549805175843e-05	2.7327143649723197e-05	1.4077508254365807e-05
MONOMER0-6	3.319256175804367	10.367673755366239	5.2847240590813225e-06	1.5419184244980593e-05	7.425717828219531e-07	1.3843374018772145e-06	7.13137876813964e-07
MONOMER0-741	438.9411890276444	158.77412151213466	0.0007092600821351174	0.00020853410291621943	9.819830830359405e-05	3.000909491442587e-05	1.54591085983535e-05
MONOMER0-761	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-765	571.5127904080834	241.4254533263863	0.0009211231804142926	0.00032233289326029184	0.00012785673934192078	3.857556958866252e-05	1.987210614698693e-05
MONOMER0-766	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MONOMER0-82	32.42864292406399	46.37901257063164	5.305163326043435e-05	7.316108735747793e-05	7.254816716514259e-06	1.1920699354906232e-05	6.140917825789871e-06
MONOMER0-921	0.16225376833766203	0.44451303363784694	2.639657840089895e-07	7.336529739665231e-07	3.6298816253578345e-08	6.028222860915448e-09	3.1054236099993374e-09
MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN	1084.566674968276	337.7019973619609	0.0017525279366972962	0.00039073124683882283	0.0002426352672900586	0.00032918467707740987	0.00016957864561944146
MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN	1297.9560417926732	489.4832904784516	0.0020995388777943144	0.0006414775884774924	0.00029037395155104094	0.00042083151796320464	0.00021679028162477983
MTLA-MONOMER	193.05611413526879	87.73013624960913	0.0003137563105922584	0.00012650216236077127	4.318980375877874e-05	0.00012443157806056075	6.410060962478419e-05
MTR-MONOMER	20.12558437399936	17.805955074348944	3.3288265922111165e-05	2.9924422047466843e-05	4.502421710584826e-06	8.462928461842222e-06	4.359655981787836e-06
MYRISTOYLACYLTRAN-MONOMER	174.08131307740658	61.303582452313954	0.0002824562816016106	8.461519507884612e-05	3.89448310588894e-05	6.17779554330131e-05	3.1824755953039166e-05
N-ACETYLGLUTPREDUCT-MONOMER	130.9447658353198	45.61829305591059	0.00021198265448371697	6.009056433982969e-05	2.9294481373970203e-05	4.4632551480888e-05	2.299234489851163e-05
N-ACETYLTRANSFER-MONOMER	349.82008989456955	108.31475650076719	0.000563516931734838	0.0001227137169479927	7.826046380918347e-05	0.00016317946725152938	8.406148577477427e-05
NACGLCTRANS-MONOMER	16.987606883220074	7.73677253966429	2.79740893293103e-05	1.2431388249837064e-05	3.8004049284006506e-06	6.093375722679833e-06	3.1389869403290685e-06
NACMURLALAAMI1-MONOMER	15.946549495380747	30.299649774272602	2.532607085334584e-05	4.58334530341619e-05	3.5675033987919944e-06	4.753235587663365e-06	2.4486171726533192e-06
NACMURLALAAMI2-MONOMER	38.3801733850405	28.096945146335393	6.205671650947763e-05	4.312080887097005e-05	8.586271220430489e-06	1.746746755507119e-05	8.998321296996306e-06
NAD-SYNTH-MONOMER	2285.524841972937	839.7170795476698	0.003728728534162129	0.0012306706412155974	0.0005113092110693824	0.0006639250256151069	0.0003420192812018013
NADH-DHII-MONOMER	567.3696018785356	200.44696674894234	0.0009149620635294258	0.0002422712447445182	0.00012692984044349265	0.00025484820759662436	0.00013128440323063731
NAG1P-URIDYLTRANS-MONOMER	466.0872001043631	168.71198410436557	0.0007543113872758094	0.00022393719737504684	0.00010427131405370267	0.00021739620545179782	0.00011199109998261703
NAG6PDEACET-MONOMER	309.7722489059665	100.281933352865	0.0005051045074750556	0.00014179891782019073	6.930110812646926e-05	0.00012027126767342414	6.195743635478045e-05
NAGE-MONOMER	273.1081509944142	155.1615275915628	0.00043858292306006656	0.00022582868898099185	6.10987509989293e-05	0.00017699829859114052	9.118022144442906e-05
NANE-MONOMER	62.85678063590328	63.40167160425718	0.0001039003469417309	0.0001010730568568155	1.4062087765172278e-05	1.4344092312067614e-05	7.38932251803647e-06
NANK-MONOMER	64.81233619145883	61.87424578210459	0.0001070420718539009	9.833124590603968e-05	1.449957746117152e-05	1.8215248209095747e-05	9.383538590995944e-06
NANT-MONOMER	62.48406446792614	63.42536429996759	0.00010284668785702664	9.920300110638418e-05	1.397870507499041e-05	3.1739903390948544e-05	1.6350730164342564e-05
NAPA-MONOMER	8.596783719358166	28.738420593429208	1.436470574273712e-05	4.677325978911233e-05	1.9232408331579114e-06	7.5856812381204625e-06	3.907744315081767e-06
NAPB-MONOMER	8.29335515470642	30.186248777131073	1.3896745834762552e-05	4.93278699048292e-05	1.85535891073957e-06	1.2818571423794982e-06	6.603454328805395e-07
NAPC-MONOMER	2.2080857674837824	8.646625848057818	3.715254427640772e-06	1.43978113787089e-05	4.939848261596946e-07	4.838515747830275e-07	2.492549029347587e-07
NAPD-MONOMER	8.842179291042564	31.11048300460867	1.4770518304031602e-05	5.098355232883014e-05	1.97813982784552e-06	7.930354506836402e-07	4.0853018691240844e-07
NAPF-MONOMER	8.962270371556315	31.58008021882931	1.5018353493511475e-05	5.1719421507451654e-05	2.005006162661181e-06	1.5340634422408784e-06	7.902688640891138e-07
NAPG-MONOMER	8.733300126896028	30.366880576594845	1.4548966956884743e-05	4.921500053194561e-05	1.953781781720061e-06	2.064614999138646e-06	1.0635811435329484e-06
NAPH-MONOMER	8.707963615232266	29.946669045990625	1.4587927788525507e-05	4.8834386548909066e-05	1.9481135905229505e-06	2.6327954571540706e-06	1.3562778552788355e-06
NAPHTHOATE-SYN-MONOMER	1392.89250127489	651.0096671747809	0.0022570185866710945	0.0009526574624761011	0.0003116127870728066	0.0004178094411385585	0.00021523346646730858
NARG-MONOMER	8.499453279728655	24.873389247121587	1.3255137627559191e-05	3.670122263097281e-05	1.9014664252030884e-06	1.1322333767722288e-05	5.832671321849246e-06
NARH-MONOMER	7.306353103022972	22.313900622948236	1.1433142482137573e-05	3.333748358334074e-05	1.6345504421103318e-06	4.0231262192984995e-06	2.072503196326697e-06
NARI-MONOMER	6.627843597680293	22.127311919133607	1.0266959024310707e-05	3.255090686118733e-05	1.4827567912566561e-06	1.6031169197881265e-06	8.258415866767485e-07
NARJ-MONOMER	6.745579393033764	21.313513924673483	1.04902467578748e-05	3.141451159116759e-05	1.5090962103394274e-06	1.6908515052130802e-06	8.710378342738024e-07
NARK-MONOMER	1.9018844653170621	12.44822851544483	3.3793043083362267e-06	2.3410129232775758e-05	4.254825971031367e-07	8.964978553507586e-07	4.6182858042133445e-07
NARL-MONOMER	546.9015144507299	287.61302599842554	0.0008873890978384542	0.000430845294398668	0.0001223507952094989	0.0001240687759016964	6.391371301928528e-05
NARP-MONOMER	100.169692010294	97.30529636156157	0.00016252440441432656	0.00015237309005133016	2.2409595054164334e-05	2.2385267032515827e-05	1.1531713137154616e-05
NARQ-MONOMER	8.336822381138743	17.81079594726454	1.3357963130820565e-05	2.71364772543795e-05	1.8650832387566305e-06	5.035365210355591e-06	2.5939555271904628e-06
NARU-MONOMER	3.8158133798223455	16.620199440809532	6.096755616349573e-06	2.6961720657780116e-05	8.536597340769836e-07	1.8059739795788808e-06	9.303428829067937e-07
NARV-MONOMER	7.171395026150069	27.426248647416383	1.0938755964309647e-05	4.0379270134228816e-05	1.6043581175527227e-06	1.770128413882762e-06	9.118771312922946e-07
NARW-MONOMER	6.931594739151575	27.545210012573406	1.0562812349522363e-05	4.0580870757121675e-05	1.5507108793745681e-06	1.7183962613480389e-06	8.852274450441289e-07
NARX-MONOMER	14.29764115700715	15.835960342893934	2.328241355693747e-05	2.5331536218775093e-05	3.1986156903163614e-06	9.095030946745038e-06	4.685281962420271e-06
NARY-MONOMER	8.18125970991805	30.48760949446407	1.246787970748651e-05	4.497612254646451e-05	1.8302813301389862e-06	4.5424616095443365e-06	2.340037496167219e-06
NARZ-MONOMER	8.396195491040192	29.01696962997277	1.2853744124170663e-05	4.2909929261233194e-05	1.8783659725186663e-06	1.1164181822838695e-05	5.75119975138142e-06
NHAA-MONOMER	12.57043678324498	29.655310630960578	2.0347355010900583e-05	4.6385379716675e-05	2.812211880790681e-06	4.93071146791848e-06	2.5400434190721442e-06
NHAB-MONOMER	218.07738760213945	80.53578600442438	0.00035224168512036294	0.00010426314867327278	4.8787471025984234e-05	0.00011730735785135237	6.04305857801199e-05
NICONUCADENYLYLTRAN-MONOMER	65.83282219138768	41.51202300539816	0.00010640254305963924	6.335319986283322e-05	1.4727876835542157e-05	1.5308110591394373e-05	7.885934072413812e-06
NICOTINAMID-MONOMER	277.26233085471	128.3802269536173	0.0004471534368832455	0.0001687237619047057	6.202810883744423e-05	6.138241669600565e-05	3.162099518292296e-05
NICOTINATEPRIBOSYLTRANS-MONOMER	597.3148800417453	186.54927497116546	0.0009593938450366871	0.00018955906079560236	0.00013362908792997666	0.00025995228794017337	0.00013391375718318572
NIKA-MONOMER	4.439354371983255	26.704055362808887	7.4802994202656086e-06	4.603222372116427e-05	9.931560313458407e-07	2.471679469385244e-06	1.2732793656892025e-06
NIKB-MONOMER	4.1397492913983465	25.572539572930246	6.966409668814698e-06	4.4210564661580716e-05	9.26129484719461e-07	1.3840666580696115e-06	7.129984038329894e-07
NIKC-MONOMER	4.172488466692758	25.226323488048997	7.017198231104074e-06	4.3533685920470126e-05	9.334537725956747e-07	1.201393454712018e-06	6.188947696925068e-07
NIKD-MONOMER	3.9997960175994116	24.63084164273662	6.737322418389468e-06	4.256090918391733e-05	8.948196530788045e-07	1.0171803050131572e-06	5.239978361275271e-07
NIKE-MONOMER	4.184803311156177	25.690417020288912	7.0546694318394894e-06	4.4382341083480466e-05	9.362088043027891e-07	1.1800889001545773e-06	6.079197828266184e-07
NIRB-MONOMER	10.362113826923306	31.314403558365928	1.7217898487765303e-05	5.063159627224617e-05	2.3181739916165967e-06	9.149093760215807e-06	4.713132282696854e-06
NIRC-MONOMER	5.4891972343781505	17.730963421028452	9.197739749739404e-06	2.8912814392775355e-05	1.2280230150074923e-06	1.4870027261847595e-06	7.660256564114944e-07
NIRD-MONOMER	9.951874384791452	30.706007130460627	1.657151063746835e-05	5.005572942468479e-05	2.2263967325582743e-06	1.1588495422589009e-06	5.969783818545176e-07
NRDA-MONOMER	857.5849171617983	279.5635515585477	0.0013865103338106454	0.0003424587684697479	0.00019185574331385589	0.0006974665029465205	0.0003592980875801394
NRDB-MONOMER	534.3045030300874	179.3956041130827	0.0008648701183582671	0.0002274717962789303	0.00011953263814857602	0.00022037864720324886	0.00011352749723336455
NRDE-MONOMER	499.4620130216672	131.36955528098702	0.0008061845686073499	0.00011865822635976496	0.00011173780444091898	0.00038115067981823536	0.0001963487992039994
NRDF-MONOMER	988.3674126255619	258.4179431113385	0.0015976339572042254	0.00024275130445085744	0.0002211139221571615	0.0003414127033822569	0.0001758778821385436
NRFC-MONOMER	9.477290354715906	28.711665806160084	1.512402101935218e-05	4.2790075670195575e-05	2.1202245389563077e-06	2.2089357972135564e-06	1.137927634048681e-06
NRFD-MONOMER	9.156630020991212	27.624876257006278	1.4623826414556833e-05	4.109019047036448e-05	2.0484875885425524e-06	3.0436012359329944e-06	1.5679034029697683e-06
NUCLEOSIDE-DIP-KIN-MONOMER	5242.933179160589	1265.953687773356	0.008481659631036444	0.0010827191436325904	0.001172929726378285	0.0007686484111959086	0.0003959672658077154
NUOA-MONOMER	204.5929056818586	99.39314093008099	0.0003317726367250781	0.00014509776814769992	4.577077232916045e-05	3.1940599745482954e-05	1.6454118378778502e-05
NUOB-MONOMER	190.13375078568802	96.67407999509749	0.00030842378228447103	0.0001420677019927678	4.2536023379195404e-05	4.517449916401875e-05	2.3271527863277318e-05
NUOC-MONOMER	144.3144436142835	77.78115273918554	0.00023429189575717815	0.00011559835895883843	3.228549651056907e-05	9.337142491674827e-05	4.810005106409045e-05
NUOE-MONOMER	196.86829141020624	98.11631671891364	0.0003201667057012541	0.00014629938617571414	4.4042650036845135e-05	3.4690054942045964e-05	1.787049320085094e-05
NUOF-MONOMER	122.84849325790728	64.76762326990043	0.00019963740891467755	9.671417896539705e-05	2.7483213052517195e-05	5.742394749935011e-05	2.9581799886669026e-05
NUOG-MONOMER	108.09784039563098	58.79800162757812	0.0001757578591429959	8.854507348924399e-05	2.4183251249757614e-05	0.00010280081097033106	5.295757520581531e-05
NUOH-MONOMER	65.47270786636781	34.37590670522988	0.00010662315605910749	5.2207823874845194e-05	1.4647313383314814e-05	2.2488417924299248e-05	1.1584851055597146e-05
NUOI-MONOMER	110.34313871989184	60.708757283143605	0.00018004018374765657	9.301549698714262e-05	2.4685561132244912e-05	2.1487940290007433e-05	1.1069457557631102e-05
NUOJ-MONOMER	51.99796729165926	28.458914329464964	8.485619578734759e-05	4.3940664797536515e-05	1.1632793984492018e-05	9.798464516661242e-06	5.04765396930924e-06
NUOK-MONOMER	58.666424734052015	32.58318676714	9.56207870755769e-05	4.9849513988105946e-05	1.3124636755702624e-05	6.034212169278726e-06	3.108508986905271e-06
NUOL-MONOMER	61.74234176539652	35.14104503038778	0.00010070375149667609	5.413091722855822e-05	1.3812769600171728e-05	3.89021548803021e-05	2.0040345725837215e-05
NUOM-MONOMER	90.01751165190166	53.05866909584755	0.00014672976818337952	8.129054555934922e-05	2.0138386605953935e-05	4.8255587995235046e-05	2.4858742905209482e-05
