# Column descriptions:
# id	Object ID, according to EcoCyc
# rna-count-avg	A floating point number
# rna-count-std	A floating point number
# rna-concentration-avg	A floating point number in mM units
# rna-concentration-std	A floating point number in mM units
# relative-rna-count-to-total-rna-counts	A floating point number
# relative-rna-count-to-total-rna-type-counts	A floating point number
# relative-rna-mass-to-total-rna-mass	A floating point number
# relative-rna-mass-to-total-rna-type-mass	A floating point number
# relative-rna-mass-to-total-cell-dry-mass	A floating point number
id	rna-count-avg	rna-count-std	rna-concentration-avg	rna-concentration-std	relative-rna-count-to-total-rna-counts	relative-rna-count-to-total-rna-type-counts	relative-rna-mass-to-total-rna-mass	relative-rna-mass-to-total-rna-type-mass	relative-rna-mass-to-total-cell-dry-mass
EG10134	1.068133446997634	1.1517071567292754	3.4032065772162766e-06	3.5768534944970005e-06	1.101915352757852e-05	0.0004185588924795276	3.2230562440002234e-05	0.0006850759258706965	3.93957891511529e-06
EG10135	1.068133446997634	1.1517071567292754	3.4032065772162766e-06	3.5768534944970005e-06	1.101915352757852e-05	0.0004185588924795276	9.067959928703698e-05	0.0019274379885486819	1.1083872273322003e-05
EG10136	0.12951600080459	0.37070657164543674	4.1224775459176835e-07	1.1819139148497686e-06	1.3361220933164183e-06	5.0752154618435864e-05	4.223649608472281e-06	8.977568019372585e-05	5.162615754331588e-07
EG10137	0.002457830863689045	0.04951555241655673	1.0183193650009836e-08	2.0538637254177644e-07	2.5355647937003972e-08	9.63125878231174e-07	5.7170255545489715e-08	1.2151809582286635e-06	6.987986441069026e-09
EG10138	0.03480809570789552	0.18382571258714905	1.1459871352197599e-07	6.16467001184035e-07	3.590897295521139e-07	1.363990429264258e-05	6.917372338685979e-07	1.4703203731983381e-05	8.455184194882805e-08
EG10139	0.2462256108657963	0.5069782973767382	7.926624264010782e-07	1.6512789132993095e-06	2.5401299960959138e-06	9.648599552215981e-05	5.540777254654731e-06	0.00011777185442673965	6.77255610615607e-07
EG10140	0.08952021532360802	0.29831029703932244	2.940370430781321e-07	9.960588721544143e-07	9.235147529978142e-07	3.5079401628794045e-05	7.56651850861983e-07	1.6082994774167933e-05	9.24864306444483e-08
EG10141	0.08952021532360802	0.29831029703932244	2.940370430781321e-07	9.960588721544143e-07	9.235147529978142e-07	3.5079401628794045e-05	3.1853282566453775e-06	6.770566628136298e-05	3.893463559924213e-07
EG10142	0.08952021532360802	0.29831029703932244	2.940370430781321e-07	9.960588721544143e-07	9.235147529978142e-07	3.5079401628794045e-05	8.331303766298952e-07	1.7708582194406407e-05	1.0183448928088167e-07
EG10143	0.08952021532360802	0.29831029703932244	2.940370430781321e-07	9.960588721544143e-07	9.235147529978142e-07	3.5079401628794045e-05	1.9819050050068706e-06	4.212633300521315e-05	2.422505404310279e-07
EG10144	0.08952021532360802	0.29831029703932244	2.940370430781321e-07	9.960588721544143e-07	9.235147529978142e-07	3.5079401628794045e-05	3.1870021111924716e-06	6.774124485544956e-05	3.8955095316918414e-07
EG10145	0.01619333148149922	0.13497570859058908	5.079844422244354e-08	4.3389402882007266e-07	1.6705478722641824e-07	6.345520692664158e-06	5.765430123914204e-07	1.2254695795445305e-05	7.0471519059043e-08
EG10146	1.206059328933631	1.204229601823855	3.93610597609814e-06	3.845240043581084e-06	1.244203422919069e-05	0.000472606544062449	6.241392817021145e-05	0.0013266377125137068	7.628926609226997e-06
EG10147	1.052214059252306	1.1435160500926353	3.34153752328248e-06	3.5098507232258865e-06	1.0854924818025517e-05	0.00041232071941008016	2.915407924073196e-05	0.0006196838130247259	3.563536816342943e-06
EG10148	1.052214059252306	1.1435160500926353	3.34153752328248e-06	3.5098507232258865e-06	1.0854924818025517e-05	0.00041232071941008016	2.380122015682742e-05	0.0005059062486465781	2.9092506610271816e-06
EG10149	2.586912002758594	2.071714600201859	8.356343490069646e-06	6.210611592218314e-06	2.6687283879048602e-05	0.0010137076278812869	3.444315370745443e-05	0.0007321056050438385	4.210026504146636e-06
EG10150	1.052214059252306	1.1435160500926353	3.34153752328248e-06	3.5098507232258865e-06	1.0854924818025517e-05	0.00041232071941008016	1.086676864083957e-05	0.00023097833311795294	1.3282576961720757e-06
EG10151	1.052214059252306	1.1435160500926353	3.34153752328248e-06	3.5098507232258865e-06	1.0854924818025517e-05	0.00041232071941008016	1.790690279381558e-05	0.00038061973115691367	2.1887814341700346e-06
EG10152	0.7123782339249624	0.8946761072095354	2.306216211745696e-06	2.905312107436333e-06	7.349086531639892e-06	0.0002791526147376738	1.9886471569969843e-05	0.0004226964065073085	2.430746414647036e-06
EG10153	0.09508721180831602	0.30976375680687923	3.0283859598082785e-07	1.001820450698135e-06	9.809453943890328e-07	3.7260885496401057e-05	3.0918417791134883e-06	6.571856676143463e-05	3.779193957456486e-07
EG10154	0.09508721180831602	0.30976375680687923	3.0283859598082785e-07	1.001820450698135e-06	9.809453943890328e-07	3.7260885496401057e-05	1.8799643082980653e-06	3.9959535037858664e-05	2.2979021119868007e-07
EG10155	5.306887865058764	3.519322295380758	1.7086912719008674e-05	1.0005358723786554e-05	5.474729052170149e-05	0.002079557674704068	0.0002783187222806206	0.005915796744424799	3.4019219243214824e-05
EG10156	0.8242583883296137	0.931968905385071	2.6851318268009755e-06	2.963893299239239e-06	8.503272463687364e-06	0.0003229939846055281	4.944035603542849e-05	0.001050878269636107	6.043151885901545e-06
EG10157	0.2535703680999224	0.5285557589934868	8.080445450703947e-07	1.7184802065296852e-06	2.615900498192931e-06	9.936411291665575e-05	1.71965919451127e-05	0.00036552173641242323	2.101959317803414e-06
EG10158	0.6177833545655693	0.881836325221776	1.966046200384683e-06	2.8169937515925836e-06	6.373220171950633e-06	0.00024208465468999096	1.012547602903907e-05	0.0002152218062712468	1.237648643077941e-06
EG10159	0.6737196003869694	0.9326799569338131	2.1415851353989973e-06	2.961969348981862e-06	6.950273612412503e-06	0.0002640038382585584	2.2638514634357426e-05	0.0004811923900595962	2.7671318205838064e-06
EG10160	0.31061579869924616	0.5665131939997594	9.936997836328984e-07	1.8358717305914145e-06	3.204396588814992e-06	0.00012171794175684898	1.590635086060802e-05	0.00033809704882874	1.9442516581436656e-06
EG10161	0.0017854235112690492	0.042216534369203564	5.0788066323734585e-09	1.205296581216355e-07	1.8418911829530556e-08	6.996362576083042e-07	6.767052096835974e-08	1.4383690912267002e-06	8.271446025122441e-09
EG10162	0.0017854235112690492	0.042216534369203564	5.0788066323734585e-09	1.205296581216355e-07	1.8418911829530556e-08	6.996362576083042e-07	6.441872380171334e-08	1.3692505966664223e-06	7.873975097402853e-09
EG10163	0.22437141406691508	0.4966067112227824	7.185285192916548e-07	1.6054968649554072e-06	2.3146761912125614e-06	8.792220751057662e-05	8.120545073470421e-06	0.00017260604574116412	9.925836140849298e-07
EG10164	1.264872941830059	1.2502187758429637	4.113440758465123e-06	4.040777557941812e-06	1.3048771366613883e-05	0.0004956532530161319	2.1065165636795877e-05	0.0004477501092049362	2.5748195533545405e-06
EG10165	11.42955144107815	6.284252513691846	3.673152410047265e-05	1.643670745309987e-05	0.00011791034391311913	0.004478785311107345	0.00015339897964322338	0.0032605682324758738	1.875013465643389e-05
EG10166	1.4730893382247296	1.3498006896028252	4.7680659973801166e-06	4.2530319622667005e-06	1.5196788026218686e-05	0.0005772449534876411	8.255310865717472e-06	0.00017547055671801134	1.0090561927004475e-06
EG10167	0.7656976465742665	0.9708584000770898	2.4681245130322563e-06	3.144422817274999e-06	7.899144013347322e-06	0.0003000463657655836	4.244628302886929e-05	0.0009022159231599883	5.188258255090438e-06
EG10168	0.11070392046053198	0.34690763099877475	3.555542886612628e-07	1.1237900238896826e-06	1.1420515845546263e-06	4.3380450702434204e-05	4.468342710132944e-06	9.49767483875063e-05	5.46170696186822e-07
EG10169	0.4163734063849963	0.6656665500201038	1.3483803336477945e-06	2.1724285221302653e-06	4.295420673000683e-06	0.00016316012977994344	5.334124230198931e-06	0.00011337934615678385	6.519961724842872e-07
EG10170	0.41899981800940606	0.6746392311211511	1.3842731667220256e-06	2.2716656249034907e-06	4.322515445659788e-06	0.0001641893157340003	2.8010586051301246e-05	0.0005953783217093213	3.423766321582106e-06
EG10172	0.25961437150985145	0.5284830889343342	8.209668856457851e-07	1.680932853514342e-06	2.67825207203646e-06	0.00010173251677154225	3.6127669375173925e-06	7.679107863171986e-05	4.415926802010896e-07
EG10173	0.008197239490043199	0.09088625697086915	2.5173488194955475e-08	2.864415797577497e-07	8.456493961219017e-08	3.2121711870235337e-06	3.3708100212250694e-07	7.164816935862403e-06	4.1201800654883903e-08
EG10174	0.008197239490043199	0.09088625697086915	2.5173488194955475e-08	2.864415797577497e-07	8.456493961219017e-08	3.2121711870235337e-06	2.4498755982901805e-07	5.2073270421233015e-06	2.994511271606212e-08
EG10175	0.011151234183580617	0.10500897180562072	3.256667396782701e-08	3.115362864709474e-07	1.1503914781083407e-07	4.369723879332552e-06	1.379025512996431e-07	2.9311842816084492e-06	1.6855988301538334e-08
EG10176	0.011151234183580617	0.10500897180562072	3.256667396782701e-08	3.115362864709474e-07	1.1503914781083407e-07	4.369723879332552e-06	1.9298343013993712e-07	4.101954544756344e-06	2.3588587811993144e-08
EG10177	0.0034348329996839112	0.05850670835068543	8.369541652372478e-09	1.428646873990214e-07	3.543466621282005e-08	1.3459740449481646e-06	1.042730270883425e-07	2.216372758274506e-06	1.27454126715032e-08
EG10178	2.7004281568184214	2.176311808853332	8.668430225276588e-06	6.6162564871884656e-06	2.7858347226012835e-05	0.0010581900807577222	6.720440286193072e-05	0.0014284615292993715	8.214471870003071e-06
EG10179	2.7004281568184214	2.176311808853332	8.668430225276588e-06	6.6162564871884656e-06	2.7858347226012835e-05	0.0010581900807577222	0.00014089759764301167	0.0029948454153701826	1.72220762792487e-05
EG10180	2.7004281568184214	2.176311808853332	8.668430225276588e-06	6.6162564871884656e-06	2.7858347226012835e-05	0.0010581900807577222	4.351312448214288e-05	0.0009248921453859939	5.3186595195086854e-06
EG10181	2.7004281568184214	2.176311808853332	8.668430225276588e-06	6.6162564871884656e-06	2.7858347226012835e-05	0.0010581900807577222	2.339091685853141e-05	0.0004971850569983965	2.859098814444354e-06
EG10182	2.7004281568184214	2.176311808853332	8.668430225276588e-06	6.6162564871884656e-06	2.7858347226012835e-05	0.0010581900807577222	6.318090156515317e-05	0.0013429400966137668	7.722674654139073e-06
EG10183	0.3055698700204021	0.5723551827949711	9.75939576825004e-07	1.820690554509848e-06	3.152341423837542e-06	0.0001197406435781577	8.83652758884915e-06	0.00018782459445694876	1.0800989848274658e-06
EG10184	0.29349144165285773	0.5725259923844932	9.321482004185253e-07	1.8081768769987205e-06	3.0277370900551494e-06	0.00011500758928178394	7.507055391755752e-06	0.0001595660309261832	9.175960609132162e-07
EG10185	0.5157115353301214	0.7670706704839554	1.6474580481632137e-06	2.458856492857998e-06	5.3202196782799824e-06	0.00020208678014290332	8.238072314545361e-06	0.0001751041431182832	1.0069491046578107e-06
EG10186	0.5157115353301214	0.7670706704839554	1.6474580481632137e-06	2.458856492857998e-06	5.3202196782799824e-06	0.00020208678014290332	1.2345425925494955e-05	0.0002624078966018804	1.5089956858411626e-06
EG10187	0.20676238733345467	0.4711236649078722	6.718724932700388e-07	1.559465028066216e-06	2.1330167088766763e-06	8.102193231751274e-05	4.47549302556332e-06	9.512873174097249e-05	5.470446875097587e-07
EG10188	0.019072614246989972	0.13678029694733868	6.279699532629717e-08	4.598297414867552e-07	1.9675824696867618e-07	7.4737967604595234e-06	6.901859879978771e-07	1.4670231263596723e-05	8.436223137235027e-08
EG10189	0.5040258235074376	0.7719654594914551	1.5937800063612271e-06	2.3896784837432343e-06	5.1996667145888485e-06	0.00019750761579589619	9.765196613457624e-06	0.00020756389602965324	1.1936112735217355e-06
EG10190	0.4719705749944924	0.7536327063275126	1.4844150935467559e-06	2.315513495761875e-06	4.8689761012374165e-06	0.00018494644251417972	2.132560256495054e-05	0.00045328581991487514	2.6066530602250905e-06
EG10191	0.4719705749944924	0.7536327063275126	1.4844150935467559e-06	2.315513495761875e-06	4.8689761012374165e-06	0.00018494644251417972	2.234724831884999e-05	0.0004750013860663321	2.731530002049227e-06
EG10192	4.28458348100114	2.7445949395625147	1.3892251958386787e-05	8.006639390253202e-06	4.420092200238248e-05	0.0016789573639742867	0.00010960895912483615	0.0023297905302134482	1.339762981424125e-05
EG10193	0.3055698700204021	0.5723551827949711	9.75939576825004e-07	1.820690554509848e-06	3.152341423837542e-06	0.0001197406435781577	7.36739939842427e-06	0.00015659757640066704	9.005257473646281e-07
EG10194	0.5157115353301214	0.7670706704839554	1.6474580481632137e-06	2.458856492857998e-06	5.3202196782799824e-06	0.00020208678014290332	1.9390862538726128e-05	0.0004121620009541566	2.3701675496873237e-06
EG10195	0.3055698700204021	0.5723551827949711	9.75939576825004e-07	1.820690554509848e-06	3.152341423837542e-06	0.0001197406435781577	8.187621006108458e-06	0.00017403177657478465	1.0007823828909167e-06
EG10196	0.20779494449286884	0.4691954915452436	6.673350233210715e-07	1.5377624195996456e-06	2.1436688477995484e-06	8.142655028194501e-05	7.592013872526579e-06	0.0001613718638210633	9.279806342549949e-07
EG10197	0.3055698700204021	0.5723551827949711	9.75939576825004e-07	1.820690554509848e-06	3.152341423837542e-06	0.0001197406435781577	6.694131026532164e-06	0.0001422869371094028	8.182313757706599e-07
EG10198	0.3055698700204021	0.5723551827949711	9.75939576825004e-07	1.820690554509848e-06	3.152341423837542e-06	0.0001197406435781577	7.038685880040476e-06	0.00014961061430926098	8.60346713922416e-07
EG10200	0.44534822463386364	0.6963694743277355	1.4387317172790853e-06	2.280122343825602e-06	4.594332734611895e-06	0.00017451420531248163	1.2005472047016992e-05	0.0002551820153134244	1.4674427301874555e-06
EG10201	0.32136665357611516	0.5952885986517927	1.0219264925764822e-06	1.8959300877835462e-06	3.315305315410835e-06	0.00012593077295609554	1.0223903083941604e-05	0.0002173139201117546	1.2496794958094979e-06
EG10202	0.07081541364546316	0.26606211455448886	2.286430973018118e-07	8.730534219282529e-07	7.305509599682687e-07	2.7749735942863272e-05	2.665206824442375e-06	5.6650237993539415e-05	3.257713119198621e-07
EG10203	0.12393367879618011	0.34790459066575763	4.0293593057981527e-07	1.1552408684863674e-06	1.2785333496777357e-06	4.856466528939016e-05	3.92945834398113e-06	8.352250501940107e-05	4.803022370021921e-07
EG10204	0.14737406729820596	0.3980934462859682	4.625195336327316e-07	1.251919218912423e-06	1.5203507371735897e-06	5.775001855987858e-05	3.2376055230225687e-06	6.881684442887472e-05	3.957362667097049e-07
EG10205	0.8620358042547486	1.0389951461839524	2.730635303884438e-06	3.198256748558815e-06	8.892994503685585e-06	0.0003377974470519184	1.994454008903009e-05	0.00042393068048354434	2.437844196876172e-06
EG10206	0.4164826007413722	0.698701234649471	1.3001285603676154e-06	2.1325331915391036e-06	4.296547151513863e-06	0.00016320291869269417	9.034888258632299e-06	0.00019204084478646096	1.10434483885873e-06
EG10207	1.3853124012222104	1.5674911654281969	4.338219732650391e-06	4.742540214487252e-06	1.4291257403869875e-05	0.0005428486730974989	3.0096515718305207e-05	0.0006397157483547308	3.6787319167323495e-06
EG10208	0.14855987969463894	0.38624725558006123	4.693418171191079e-07	1.2379794035876448e-06	1.5325838985710997e-06	5.821469113869783e-05	4.408634656737215e-06	9.37076253295963e-05	5.388725117800725e-07
EG10209	0.24458769552015786	0.5177809284304635	8.093963591429441e-07	1.7403740432506663e-06	2.523232818398222e-06	9.584416183089897e-05	5.314364236861863e-06	0.00011295933810523992	6.495808856502941e-07
EG10210	0.04169691861189069	0.20204045708359755	1.3683255602593524e-07	6.840974602549067e-07	4.3015668978708376e-07	1.6339359209337284e-05	1.5075818963181421e-06	3.2044369854501985e-05	1.8427347839804144e-07
EG10211	0.0754705414699093	0.30624500502248586	2.5407528485475387e-07	1.0590667095333305e-06	7.785745176353924e-07	2.9573894854867757e-05	2.818649491634853e-06	5.9911734825642124e-05	3.445267865559571e-07
EG10212	0.18581048074252163	0.4409727273383677	6.112485032671771e-07	1.473005504763776e-06	1.916871173812754e-06	7.281171584813289e-05	9.99479336582884e-06	0.00021244408414304458	1.2216751500458998e-06
EG10213	0.07870614266146876	0.2888507448268556	2.471998844656923e-07	9.231894098773312e-07	8.119538546311833e-07	3.084179790111285e-05	2.268273620575316e-06	4.821323405808999e-05	2.772537074388738e-07
EG10214	0.18389479027978659	0.4402416491580262	5.85957853347516e-07	1.4215964579666338e-06	1.8971083928797811e-06	7.206103316829565e-05	4.4729773645642745e-06	9.507526017058628e-05	5.467371953569965e-07
EG10215	0.3184318157872051	0.5642760870278113	1.0339444245754697e-06	1.8554704915192207e-06	3.2850287350215206e-06	0.0001247807270905849	1.5842593188460857e-05	0.00033674184919923035	1.93645848415437e-06
EG10216	0.12548730376145822	0.35346757770499876	3.9115749108017587e-07	1.1283177996010162e-06	1.2945609650143765e-06	4.9173468942738155e-05	2.168442005909522e-06	4.6091265632138725e-05	2.650511737433666e-07
EG10217	0.8751946820432754	0.9978243382963496	2.8086628850078306e-06	3.1648048599811836e-06	9.028745045914175e-06	0.0003429538863797204	2.1128393258462932e-05	0.0004490940423595249	2.582547938660757e-06
EG10218	0.14073428415436634	0.3765145347658191	4.4864910762121156e-07	1.2143195399698589e-06	1.4518529384599063e-06	5.514815239156272e-05	2.4684862683529704e-06	5.246884906023671e-05	3.0172593088184134e-07
EG10219	0.027085947452610608	0.1623339117463298	8.516455268348506e-08	5.191028898198682e-07	2.79425959611301e-07	1.0613902410218682e-05	9.437305892642817e-07	2.005944228917033e-05	1.1535328115777783e-07
EG10220	0.08277890058524344	0.28911154365234926	2.861864717689013e-07	1.0255296651183092e-06	8.539695268946833e-07	3.243774927844681e-05	2.6622231666716155e-06	5.658681892930219e-05	3.254066159805502e-07
EG10221	0.020930833995842953	0.14315283505567986	6.795947025457443e-08	4.712580504863255e-07	2.159281444736597e-07	8.201958959901643e-06	4.303450425589105e-07	9.147188449587895e-06	5.260157215827222e-08
EG10222	0.43671803909924234	0.6556425820632908	1.4264870126995043e-06	2.2206215997220232e-06	4.505301406508853e-06	0.0001711323798398149	8.255311956354896e-06	0.00017547057990002822	1.009056326010321e-06
EG10223	0.1252018658825107	0.36669967069567316	4.00020914212448e-07	1.1930688132383918e-06	1.2916163106553635e-06	4.9061617223442404e-05	2.497319271206013e-06	5.308170824201335e-05	3.0525022216005764e-07
EG10224	0.12421528529420216	0.3561450759388454	4.101291607231131e-07	1.2043244276243868e-06	1.2814384784748826e-06	4.867501564332623e-05	1.2062568392226166e-06	2.5639562527232047e-05	1.4744216824826547e-07
EG10225	0.05170065420829303	0.22667193132602872	1.610884436945058e-07	7.129655004487506e-07	5.333579318190672e-07	2.025942416344733e-05	2.061352770605932e-06	4.3815033029528677e-05	2.519615326853431e-07
EG10226	0.6003927165448607	0.8219623531070394	1.954914185960045e-06	2.6384580680019462e-06	6.193813646641108e-06	0.00023526995732242852	6.437182115458228e-06	0.0001368253658605881	7.868242132610676e-07
EG10227	0.0005766228292832444	0.02400604789207232	1.5053370179452865e-09	6.26814797671082e-08	5.948597060824782e-09	2.259554866310081e-07	2.871578596190278e-09	6.103676810349181e-08	3.509963722074841e-10
EG10228	0.004821792894704074	0.06927151801438186	1.4199528179127669e-08	2.0877460300307675e-07	4.9742919608292285e-08	1.8894683051503236e-06	2.9413344208809322e-08	6.251946131661157e-07	3.5952270731781116e-09
